fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8674,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8674,490,2020-12-03 13:06:06.615,0dba2693-37a3-44f2-859a-2d637f8a2073_821,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316.08963,201.79771,104.34768,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,316.22968,200.1433,103.998055,Not in Vehicle,NULL,2020-12-03 13:06:10.371,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,35b5869c-eeee-4098-8e01-2cb7ea39098a,35b5869c-eeee-4098-8e01-2cb7ea39098a,61f18458-91f9-491b-9b55-f06fc4c7501e,3910,61f18458-91f9-491b-9b55-f06fc4c7501e,92.249.69.6,UA,3911,3911,2020-12-03 12:39:50.08,35b5869c-eeee-4098-8e01-2cb7ea39098a_6684,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,74,Combat,31,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,32,Sandbox,NULL,NULL,NULL,NULL,2,0xC93122EA4E493361,89,OnFoot,13,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1374.5449,-525.4242,100.50014,0,0,NA,3,1,Melee,0,NULL,"[2,13,31,32,74,89]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,3,4,-1372.3335,-525.5276,100.04966,Not in Vehicle,NULL,2020-12-03 12:40:08.776,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8423,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8423,239,2020-12-03 13:01:54.485,0dba2693-37a3-44f2-859a-2d637f8a2073_593,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409.94965,208.22284,105.9357,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,410.06403,204.9999,104.480225,Not in Vehicle,NULL,2020-12-03 13:02:04.122,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8510,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8510,326,2020-12-03 13:03:22.224,0dba2693-37a3-44f2-859a-2d637f8a2073_674,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,299.45773,208.24974,105.59101,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,1,299.36926,211.477,104.00265,Not in Vehicle,NULL,2020-12-03 13:03:36.426,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,35b5869c-eeee-4098-8e01-2cb7ea39098a,35b5869c-eeee-4098-8e01-2cb7ea39098a,61f18458-91f9-491b-9b55-f06fc4c7501e,3690,61f18458-91f9-491b-9b55-f06fc4c7501e,92.249.69.6,UA,3691,3691,2020-12-03 12:36:10.071,35b5869c-eeee-4098-8e01-2cb7ea39098a_6423,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,74,Combat,31,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,32,Sandbox,NULL,NULL,NULL,NULL,2,0xC93122EA4E493361,82,OnFoot,13,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1412.7916,-488.58798,96.611565,0,0,NA,3,1,Melee,0,NULL,"[2,13,31,32,74,82]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,2,0,-1411.437,-487.7343,96.23537,Not in Vehicle,NULL,2020-12-03 12:36:32.714,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8428,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8428,244,2020-12-03 13:02:00.049,0dba2693-37a3-44f2-859a-2d637f8a2073_599,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,392.94778,205.86234,104.90017,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,393.93646,206.3991,103.952286,Not in Vehicle,NULL,2020-12-03 13:02:04.122,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8446,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8446,262,2020-12-03 13:02:18.816,0dba2693-37a3-44f2-859a-2d637f8a2073_615,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350.26743,186.1959,104.445564,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,5,353.11978,187.80219,104.04542,Not in Vehicle,NULL,2020-12-03 13:02:34.846,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8562,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8562,378,2020-12-03 13:04:13.316,0dba2693-37a3-44f2-859a-2d637f8a2073_716,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,295.63965,219.00282,106.48742,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,0,293.7432,217.56883,104.01122,Not in Vehicle,NULL,2020-12-03 13:04:38.011,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8718,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8719,535,2020-12-03 13:06:49.991,0dba2693-37a3-44f2-859a-2d637f8a2073_855,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316.992,191.21124,104.41238,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,0,315.90067,190.65356,103.99793,Not in Vehicle,NULL,2020-12-03 13:07:11.838,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8742,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8742,558,2020-12-03 13:07:14.414,0dba2693-37a3-44f2-859a-2d637f8a2073_870,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,294.9703,209.50072,106.42121,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,5,294.59695,209.0506,104.00136,Not in Vehicle,NULL,2020-12-03 13:07:42.635,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8774,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8774,590,2020-12-03 13:07:46.625,0dba2693-37a3-44f2-859a-2d637f8a2073_894,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316.15454,275.54117,104.58764,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7]",0,0,0xC267B78A,FlyingDrone.News,NULL,0,0,False,0.0,False,0,1,315.7083,273.5166,104.05388,Not in Vehicle,NULL,2020-12-03 13:08:13.441,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0dba2693-37a3-44f2-859a-2d637f8a2073,76082bad-6132-4854-955d-448c343026ff,b1ed8a39-d399-4627-a664-6444d3167ef3,8417,b1ed8a39-d399-4627-a664-6444d3167ef3,92.249.69.6,UA,8417,233,2020-12-03 13:01:49.912,0dba2693-37a3-44f2-859a-2d637f8a2073_585,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD5F16BA0EED683DA,7,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410.06738,204.0494,104.91407,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,7]",0,0,0xC267B78A,FlyingDrone.News,NULL,0,0,False,0.0,False,0,0,411.1681,206.8847,104.45522,Not in Vehicle,NULL,2020-12-03 13:02:04.122,NA,20201203
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,bc7962bf-5cc3-4446-b13e-aa149cb0579a,4d2d2691-a229-4b3d-85eb-676742ca1310,a30597b6-1013-4bcd-a0b8-7c2f91bff0d5,10246,a30597b6-1013-4bcd-a0b8-7c2f91bff0d5,92.249.69.6,UA,10246,452,2020-12-03 15:17:55.549,bc7962bf-5cc3-4446-b13e-aa149cb0579a_550,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xD6133BF1A0564B9E,15,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.90016,-75.488464,98.23068,0,0,NA,3,1,Melee,0,NULL,"[3,5,6,15]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,2,4,80.19129,-78.141304,97.12688,Not in Vehicle,NULL,2020-12-03 15:18:18.693,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,aa7f289f-3e81-42d2-87f9-2769c692fbb1,aa7f289f-3e81-42d2-87f9-2769c692fbb1,b93b4368-53df-4b58-9dd0-604b2f1eb71f,22342,b93b4368-53df-4b58-9dd0-604b2f1eb71f,195.88.182.11,RO,22342,2320,2020-12-03 07:43:22.216,aa7f289f-3e81-42d2-87f9-2769c692fbb1_1844,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,28,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,29,Sandbox,NULL,NULL,NULL,NULL,3,0xC834DDD61908C139,35,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1386.979,328.37836,101.39073,0,0,NA,5,1,Melee,0,NULL,"[3,28,29,35]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,-1385.5452,327.18643,100.455376,Not in Vehicle,NULL,2020-12-03 07:43:53.022,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,aa7f289f-3e81-42d2-87f9-2769c692fbb1,aa7f289f-3e81-42d2-87f9-2769c692fbb1,b93b4368-53df-4b58-9dd0-604b2f1eb71f,22355,b93b4368-53df-4b58-9dd0-604b2f1eb71f,195.88.182.11,RO,22355,2333,2020-12-03 07:43:35.517,aa7f289f-3e81-42d2-87f9-2769c692fbb1_1856,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,28,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,29,Sandbox,NULL,NULL,NULL,NULL,3,0xC834DDD61908C139,35,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1415.7181,374.6714,100.457535,0,0,NA,5,1,Melee,0,NULL,"[3,28,29,35]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,0,False,0.0,False,0,0,-1415.4365,373.53488,99.981224,Not in Vehicle,NULL,2020-12-03 07:43:53.022,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,aa7f289f-3e81-42d2-87f9-2769c692fbb1,aa7f289f-3e81-42d2-87f9-2769c692fbb1,b93b4368-53df-4b58-9dd0-604b2f1eb71f,22375,b93b4368-53df-4b58-9dd0-604b2f1eb71f,195.88.182.11,RO,22375,2353,2020-12-03 07:43:54.486,aa7f289f-3e81-42d2-87f9-2769c692fbb1_1874,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,28,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,29,Sandbox,NULL,NULL,NULL,NULL,3,0xC834DDD61908C139,35,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1421.4258,362.93375,102.00149,0,0,NA,5,1,Melee,0,NULL,"[3,28,29,35]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,-1420.1152,363.93073,99.99462,Not in Vehicle,NULL,2020-12-03 07:44:13.629,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,aa7f289f-3e81-42d2-87f9-2769c692fbb1,aa7f289f-3e81-42d2-87f9-2769c692fbb1,b93b4368-53df-4b58-9dd0-604b2f1eb71f,22279,b93b4368-53df-4b58-9dd0-604b2f1eb71f,195.88.182.11,RO,22279,2257,2020-12-03 07:42:18.855,aa7f289f-3e81-42d2-87f9-2769c692fbb1_1792,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,28,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,29,Sandbox,NULL,NULL,NULL,NULL,3,0xC834DDD61908C139,35,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1348.9995,101.337074,104.504135,0,0,NA,5,1,Melee,0,NULL,"[3,28,29,35]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,-1348.6179,100.59372,103.9193,Not in Vehicle,NULL,2020-12-03 07:42:20.568,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,8a9e35ff-024f-4ff3-bcc0-bf41ad524bbc,8a9e35ff-024f-4ff3-bcc0-bf41ad524bbc,1ef0765e-b63a-4cee-80cd-165720146b43,19813,1ef0765e-b63a-4cee-80cd-165720146b43,195.88.182.11,RO,19813,2246,2020-12-03 07:40:29.902,8a9e35ff-024f-4ff3-bcc0-bf41ad524bbc_2240,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xC8D9E4E885C8F102,217,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.68972,-11.043065,99.414276,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,217]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,0,False,0.0,False,0,0,117.29452,-9.853171,98.93165,Not in Vehicle,NULL,2020-12-03 07:40:53.72,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,aa7f289f-3e81-42d2-87f9-2769c692fbb1,aa7f289f-3e81-42d2-87f9-2769c692fbb1,b93b4368-53df-4b58-9dd0-604b2f1eb71f,22401,b93b4368-53df-4b58-9dd0-604b2f1eb71f,195.88.182.11,RO,22401,2379,2020-12-03 07:44:20.008,aa7f289f-3e81-42d2-87f9-2769c692fbb1_1898,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,28,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,29,Sandbox,NULL,NULL,NULL,NULL,3,0xC834DDD61908C139,35,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1513.3278,285.1565,100.72531,0,0,NA,5,1,Melee,0,NULL,"[3,28,29,35]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,0,False,0.0,False,0,0,-1513.9962,287.32858,100.23474,Not in Vehicle,NULL,2020-12-03 07:44:23.793,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,8a9e35ff-024f-4ff3-bcc0-bf41ad524bbc,8a9e35ff-024f-4ff3-bcc0-bf41ad524bbc,1ef0765e-b63a-4cee-80cd-165720146b43,19611,1ef0765e-b63a-4cee-80cd-165720146b43,195.88.182.11,RO,19611,2044,2020-12-03 07:37:05.565,8a9e35ff-024f-4ff3-bcc0-bf41ad524bbc_2023,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,5,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,6,Sandbox,NULL,NULL,NULL,NULL,3,0xC8D9E4E885C8F102,195,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144.8664,6.705903,100.63807,0,0,NA,5,1,Melee,0,NULL,"[3,5,6,195]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,0,False,0.0,False,0,0,143.99503,7.095184,100.20333,Not in Vehicle,NULL,2020-12-03 07:37:14.965,NA,20201203
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,aa7f289f-3e81-42d2-87f9-2769c692fbb1,aa7f289f-3e81-42d2-87f9-2769c692fbb1,b93b4368-53df-4b58-9dd0-604b2f1eb71f,22408,b93b4368-53df-4b58-9dd0-604b2f1eb71f,195.88.182.11,RO,22408,2386,2020-12-03 07:44:27.786,aa7f289f-3e81-42d2-87f9-2769c692fbb1_1909,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,28,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,29,Sandbox,NULL,NULL,NULL,NULL,3,0xC834DDD61908C139,35,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1519.5292,271.6572,101.9667,0,0,NA,3,1,Melee,0,NULL,"[3,28,29,35]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,4,-1518.6389,274.05066,100.361984,Not in Vehicle,NULL,2020-12-03 07:44:54.56,NA,20201203
